StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q6,Q16,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q10_1,Q20,Q20_3_TEXT,Q1,Q2,Q3,Q4,Q5,ImageShown
14/02/25 09:33,14/02/25 09:33,IP Address,172.225.162.206,7,4,FALSE,21/02/25 09:33,R_8gaWaWc06ZMb9Rf,,,,,38.7219,-9.1398,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 09:33,14/02/25 09:35,IP Address,82.154.127.84,33,102,FALSE,21/02/25 09:35,R_2jHOuQwsE9sNQlW,,,,,38.8591,-9.0571,anonymous,PT,Never,Less than 1 hour,1,4,3,5,2,1,2,3,4,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 09:39,14/02/25 09:39,IP Address,85.245.46.98,7,19,FALSE,21/02/25 09:39,R_2PRwdhFfZ9KRO3T,,,,,38.8691,-9.0656,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 09:44,14/02/25 09:44,IP Address,148.69.46.138,7,2,FALSE,21/02/25 09:44,R_2fSG2UpvUiwluWI,,,,,38.7219,-9.1398,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 09:47,14/02/25 09:47,IP Address,176.223.60.252,7,11,FALSE,21/02/25 09:47,R_2wUbyOMYRqvev2p,,,,,38.7521,-9.2279,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 08:53,14/02/25 09:58,IP Address,193.136.189.183,7,3923,FALSE,21/02/25 09:58,R_8kTVd12fJQe90Ga,,,,,38.7219,-9.1398,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 09:20,14/02/25 09:59,IP Address,85.139.132.34,7,2370,FALSE,21/02/25 09:59,R_8EENGpYnPhP6VRQ,,,,,38.8229,-9.1004,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 10:12,14/02/25 10:12,IP Address,213.30.23.25,33,45,FALSE,21/02/25 10:13,R_2g4MAcFhR7CaRLP,,,,,41.5371,-8.787,anonymous,PT,Never,Less than 1 hour,1,2,3,4,5,4,2,3,1,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 10:56,14/02/25 10:58,IP Address,89.214.149.43,33,119,FALSE,21/02/25 10:58,R_86RxlXZSPl1gUZX,,,,,41.1459,-8.6169,anonymous,PT,Once a year or less,1-2 hours,1,2,3,5,4,1,4,3,2,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 11:12,14/02/25 11:14,IP Address,62.28.209.118,33,149,FALSE,21/02/25 11:14,R_2SHPDtchsSBH0UW,,,,,41.1459,-8.6169,anonymous,PT,2-5 times a year,2-4 hours,1,3,2,4,5,3,2,1,4,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 12:04,14/02/25 12:04,IP Address,89.214.118.35,7,4,FALSE,21/02/25 12:04,R_8foSmP2dE7mRkUV,,,,,38.63,-9.1123,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 12:08,14/02/25 12:08,IP Address,87.196.73.8,7,4,FALSE,21/02/25 12:08,R_21ZnQxhZlxB2VRh,,,,,38.7219,-9.1398,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 12:08,14/02/25 12:08,IP Address,2.81.143.73,7,3,FALSE,21/02/25 12:09,R_2IXEuBSDhwqOZuv,,,,,40.682,-8.1571,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 12:18,14/02/25 12:20,IP Address,89.115.70.234,33,85,FALSE,21/02/25 12:20,R_2OfuTqtYNdcRMdS,,,,,38.8327,-9.166,anonymous,PT,2-5 times a year,1-2 hours,3,1,2,4,5,1,3,2,4,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 12:21,14/02/25 12:23,IP Address,87.196.74.107,33,100,FALSE,21/02/25 12:23,R_83YFGgIolX1orsJ,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,2-4 hours,1,2,3,5,4,1,2,4,3,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 12:28,14/02/25 12:28,IP Address,89.214.150.23,7,12,FALSE,21/02/25 12:28,R_2o2apcsVz7qieWo,,,,,41.1459,-8.6169,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 12:30,14/02/25 12:30,IP Address,85.246.200.54,7,29,FALSE,21/02/25 12:30,R_8B2TrAzNOrsFdLm,,,,,38.9816,-9.0734,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 12:36,14/02/25 12:36,IP Address,89.214.155.157,7,28,FALSE,21/02/25 12:36,R_2exdcudVtq0V21o,,,,,38.7521,-9.2279,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 12:59,14/02/25 13:00,IP Address,78.137.213.114,7,8,FALSE,21/02/25 13:00,R_8JmzEuXoQ0CtyVM,,,,,38.7584,-9.2495,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 13:04,14/02/25 13:04,IP Address,87.196.80.14,7,8,FALSE,21/02/25 13:04,R_8jeakFhbkHgKyqL,,,,,41.1459,-8.6169,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 13:14,14/02/25 13:14,IP Address,87.103.79.184,7,4,FALSE,21/02/25 13:14,R_2rO2vmQ59LYMERd,,,,,38.7219,-9.1398,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 13:59,14/02/25 14:03,IP Address,85.246.223.58,53,232,FALSE,21/02/25 14:03,R_2MJQejbFRNfyfZx,,,,,39.1402,-8.8949,anonymous,PT,Never,Less than 1 hour,1,3,2,4,5,1,2,3,4,5,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 14:09,14/02/25 14:11,IP Address,95.93.180.78,7,147,FALSE,21/02/25 14:11,R_85ABbZsoKWwyJSe,,,,,38.8979,-9.035,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 14:19,14/02/25 14:20,IP Address,82.154.10.114,7,26,FALSE,21/02/25 14:20,R_2Y4uz0ZXCjD32mZ,,,,,38.7219,-9.1398,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 14:33,14/02/25 14:33,IP Address,85.246.157.73,7,5,FALSE,21/02/25 14:33,R_8vswbvL4PuVsjU5,,,,,38.7219,-9.1398,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 14:34,14/02/25 14:34,IP Address,87.196.72.121,7,18,FALSE,21/02/25 14:34,R_2PRXj71UoTmnou5,,,,,38.7219,-9.1398,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 14:34,14/02/25 14:35,IP Address,103.94.180.239,7,50,FALSE,21/02/25 14:35,R_4QJmhSGu1biE4is,,,,,-8.5591,125.5766,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 14:37,14/02/25 14:37,IP Address,87.196.72.73,7,2,FALSE,21/02/25 14:37,R_2dHoAGG4RJlnPvB,,,,,38.7219,-9.1398,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 14:40,14/02/25 14:40,IP Address,85.244.177.149,7,6,FALSE,21/02/25 14:40,R_2AWKaDGtThUpgLg,,,,,38.7219,-9.1398,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 14:48,14/02/25 14:48,IP Address,188.37.62.225,7,3,FALSE,21/02/25 14:48,R_2QINcf8ZvheY1qx,,,,,38.7219,-9.1398,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 12:47,14/02/25 14:59,IP Address,195.23.84.128,33,7918,FALSE,21/02/25 14:59,R_8ZQTsk49QYUytBb,,,,,38.7219,-9.1398,anonymous,PT,2-5 times a year,2-4 hours,1,2,3,4,5,1,2,4,3,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 15:11,14/02/25 15:12,IP Address,82.154.103.184,7,20,FALSE,21/02/25 15:12,R_81a4cguVwZlecGQ,,,,,38.6875,-9.3151,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 15:12,14/02/25 15:12,IP Address,95.95.72.116,7,4,FALSE,21/02/25 15:12,R_8CDRXyRac1VUTul,,,,,38.7219,-9.1398,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 15:40,14/02/25 15:40,IP Address,213.22.16.124,7,7,FALSE,21/02/25 15:40,R_8n1nAUl70UYX2FA,,,,,38.7521,-9.2279,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 15:49,14/02/25 15:49,IP Address,85.245.132.65,7,7,FALSE,21/02/25 15:49,R_87TKig3FDVUSame,,,,,38.8591,-9.0571,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 16:00,14/02/25 16:01,IP Address,31.222.81.49,33,63,FALSE,21/02/25 16:02,R_2vQRV6pmGYQ9Mo9,,,,,40.9567,-5.6932,anonymous,PT,Once a year or less,1-2 hours,2,1,4,5,3,1,4,2,3,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 16:22,14/02/25 16:27,IP Address,154.66.107.83,33,271,FALSE,21/02/25 16:27,R_2DG3AGlKY1xrda4,,,,,-8.8371,13.2333,anonymous,PT,2-5 times a year,More than 6 hours,2,1,3,4,5,1,4,2,3,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 16:28,14/02/25 16:31,IP Address,154.66.107.83,33,231,FALSE,21/02/25 16:31,R_8rHLnLIvClI3DIS,,,,,-8.8371,13.2333,anonymous,PT,2-5 times a year,More than 6 hours,4,1,2,5,3,1,3,2,4,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 17:00,14/02/25 17:01,IP Address,148.69.196.116,33,62,FALSE,21/02/25 17:01,R_88UiWRya4zHRG7S,,,,,38.7219,-9.1398,anonymous,PT,2-5 times a year,More than 6 hours,1,2,3,5,4,1,3,2,4,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 18:02,14/02/25 18:03,IP Address,85.94.238.206,7,19,FALSE,21/02/25 18:03,R_20wL545eKjlYCOt,,,,,49.6113,6.1294,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 18:01,14/02/25 18:10,IP Address,89.214.115.165,60,521,FALSE,21/02/25 18:10,R_8YtvK2uGk0dcdQc,,,,,38.6661,-9.0759,anonymous,PT,Never,Less than 1 hour,2,3,1,4,5,4,1,2,3,5,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Diasagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,12,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 18:27,14/02/25 18:27,IP Address,95.95.246.185,7,24,FALSE,21/02/25 18:27,R_2V9dpwL2sIcSUzs,,,,,38.8229,-9.1004,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 18:36,14/02/25 18:37,IP Address,85.139.217.97,7,44,FALSE,21/02/25 18:37,R_2YK1ZUBaKqA1bZD,,,,,39.0205,-8.9803,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 19:02,14/02/25 19:03,IP Address,87.103.18.236,33,67,FALSE,21/02/25 19:03,R_2ylKVXgZeFWS7CV,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,2-4 hours,1,2,4,5,3,1,4,2,3,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 19:29,14/02/25 19:31,IP Address,213.22.243.138,7,90,FALSE,21/02/25 19:31,R_8LgUohpiL9qKoxy,,,,,41.3437,-8.4819,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 20:24,14/02/25 20:25,IP Address,87.196.75.187,7,4,FALSE,21/02/25 20:25,R_8SpmZQi8eiMPP25,,,,,38.7219,-9.1398,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 21:25,14/02/25 21:29,IP Address,78.137.221.59,53,253,FALSE,21/02/25 21:29,R_2ifzH2kq2Hwluj7,,,,,39.768,-8.955,anonymous,PT,Never,Less than 1 hour,3,2,1,4,5,2,1,3,4,5,Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 21:32,14/02/25 21:32,IP Address,85.245.151.149,7,36,FALSE,21/02/25 21:32,R_9PoThzhvBlnW61h,,,,,39.1586,-8.7876,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 22:06,14/02/25 22:11,IP Address,148.63.18.81,53,303,FALSE,21/02/25 22:12,R_8qJUTh8vqK5knSN,,,,,38.7521,-9.2279,anonymous,PT,Once a year or less,2-4 hours,3,1,2,4,5,3,1,4,2,5,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
15/02/25 02:09,15/02/25 02:10,IP Address,95.136.17.241,7,4,FALSE,22/02/25 02:10,R_8PulMwtpGw41v4g,,,,,38.7219,-9.1398,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
15/02/25 05:06,15/02/25 05:06,IP Address,88.157.178.150,7,3,FALSE,22/02/25 05:06,R_8fjDax8n60HLa21,,,,,38.7219,-9.1398,anonymous,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
15/02/25 22:00,15/02/25 22:01,IP Address,85.139.163.237,33,63,FALSE,22/02/25 22:01,R_2IghJfdBF1PACZW,,,,,39.2299,-8.6792,anonymous,PT,Once a year or less,1-2 hours,1,3,4,5,2,3,2,1,4,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 09:41,17/02/25 11:23,IP Address,158.162.198.136,53,265306,FALSE,24/02/25 11:23,R_2TuBLOcTQGuwzvq,,,,,38.7219,-9.1398,anonymous,EN,2-5 times a year,2-4 hours,1,2,3,5,4,1,3,2,4,5,Diasagree,Diasagree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 09:40,17/02/25 13:33,IP Address,158.162.198.153,53,273179,FALSE,24/02/25 13:33,R_8XmxVnC3UpOdCTJ,,,,,38.7219,-9.1398,anonymous,EN,6-10 times a year,4-6 hours,1,2,4,3,5,2,1,3,4,5,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 14:10,17/02/25 14:13,IP Address,89.115.79.119,33,136,FALSE,24/02/25 14:13,R_8MtwEW4mu7xDUT9,,,,,38.7219,-9.1398,anonymous,EN,2-5 times a year,2-4 hours,1,2,4,3,5,1,5,3,2,4,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 14:09,17/02/25 14:18,IP Address,195.23.10.107,7,594,FALSE,24/02/25 14:19,R_202ibSrjaNlmmYN,,,,,38.7297,-9.2507,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 14:18,17/02/25 14:20,IP Address,158.162.198.251,33,112,FALSE,24/02/25 14:20,R_2diYrZEYPgq2kf6,,,,,38.7219,-9.1398,anonymous,EN,2-5 times a year,1-2 hours,1,2,3,5,4,1,3,2,4,5,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 14:24,17/02/25 14:25,IP Address,158.162.210.170,7,17,FALSE,24/02/25 14:25,R_8oReOumgZ6unmp0,,,,,38.7219,-9.1398,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
17/02/25 14:26,17/02/25 14:26,IP Address,85.240.180.61,7,3,FALSE,24/02/25 14:26,R_8RBQdZ5nXw9G9J7,,,,,38.7219,-9.1398,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 14:27,17/02/25 14:27,IP Address,176.42.57.230,7,16,FALSE,24/02/25 14:27,R_2xTAR7tj5KZx8aZ,,,,,36.8907,30.7746,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
17/02/25 14:57,17/02/25 15:12,IP Address,158.162.199.34,53,902,FALSE,24/02/25 15:12,R_2tMvURz9ZmTSFAA,,,,,38.7219,-9.1398,anonymous,EN,6-10 times a year,2-4 hours,1,2,5,3,4,1,3,4,5,2,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Agree,,Portugal,,Female,45-54,Bachelor's or equivalent,Full time worker,8000 to 11999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
2/25/2025 23:22,2/25/2025 23:23,IP Address,VARTEO,100,VARTEO,VARTEO,VARTEO,VARTEO,,,,,VARTEO,VARTEO,VARTEO,VARTEO,2-5 times a year,1-2 hours,4,1,5,2,3,4,3,1,5,2,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,24,Portugal,,Male,35-44,Bachelor's or equivalent,Full time worker,8000 to 11999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
2/25/2025 23:23,2/25/2025 23:24,IP Address,VARTEO,100,VARTEO,VARTEO,VARTEO,VARTEO,,,,,VARTEO,VARTEO,VARTEO,VARTEO,Once a year or less,Less than 1 hour,3,1,4,2,5,3,2,4,1,5,Strongly agree.,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,8,Portugal,,Female,45-54,Masters or equivalent,Full time worker,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
2/25/2025 23:24,2/25/2025 23:25,IP Address,VARTEO,100,VARTEO,VARTEO,VARTEO,VARTEO,,,,,VARTEO,VARTEO,VARTEO,VARTEO,Once a year or less,1-2 hours,2,1,3,5,4,3,1,2,4,5,I consider ethical and environmental factors when making everyday purchasing decisions.,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,4,Portugal,,Female,45-54,Bachelor's or equivalent,Full time worker,8000 to 11999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
2/25/2025 23:25,2/25/2025 23:26,IP Address,VARTEO,100,VARTEO,VARTEO,VARTEO,VARTEO,,,,,VARTEO,VARTEO,VARTEO,VARTEO,6-10 times a year,Less than 1 hour,3,4,2,1,5,4,5,3,2,1,Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,0,Portugal,,Female,45-54,Bachelor's or equivalent,Part-time worker/Intern,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
2/25/2025 23:26,2/25/2025 23:27,IP Address,VARTEO,100,VARTEO,VARTEO,VARTEO,VARTEO,,,,,VARTEO,VARTEO,VARTEO,VARTEO,2-5 times a year,1-2 hours,1,2,3,4,5,1,5,2,4,3,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,24,Portugal,,Female,45-54,Bachelor's or equivalent,Full time worker,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
2/25/2025 23:27,2/25/2025 23:28,IP Address,VARTEO,100,VARTEO,VARTEO,VARTEO,VARTEO,,,,,VARTEO,VARTEO,VARTEO,VARTEO,2-5 times a year,1-2 hours,1,4,3,2,5,5,1,2,4,3,"I consider ethical and environmental factors when making everyday purchasing decisions, so I align with that statement.",Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,0,Portugal,,Female,25-34,College/University,Full time worker,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
2/25/2025 23:28,2/25/2025 23:29,IP Address,VARTEO,100,VARTEO,VARTEO,VARTEO,VARTEO,,,,,VARTEO,VARTEO,VARTEO,VARTEO,2-5 times a year,Less than 1 hour,3,1,5,4,2,1,3,2,4,5,Strongly Agree.,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,12,Portugal,,Female,45-54,Bachelor's or equivalent,Full time worker,8000 to 11999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
